Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,
2008-10-05,Melbourne,5.7,21.8,0,4.2,12,NNW,41,N,SSW,11,9,63,26,1017.8,1012.4,0,1,10.5,20.9,No,No,
2008-10-10,Melbourne,8,26.3,0,4.4,12,SSE,46,N,WNW,24,9,60,18,1028,1024.2,0,1,13.3,24.9,No,No,
2008-10-17,Melbourne,10.7,22.7,0,4.2,12,S,35,N,S,7,24,69,52,1023.4,1021.3,1,0,14.5,20.9,No,Yes,
2008-10-18,Melbourne,12.3,31.7,1.6,3.6,7,N,59,N,NNW,41,33,38,14,1019.6,1017.3,7,5,20.1,30.3,Yes,No,
2008-11-08,Melbourne,12.8,19.7,7.6,3.6,4,WSW,59,W,WSW,31,33,60,40,1005.3,1007.4,7,7,14.8,18.3,Yes,No,
2008-11-17,Melbourne,11.7,19.2,0,4.2,10,SE,37,S,ESE,20,19,47,44,1020.8,1017.3,7,2,14.3,18,No,No,
2008-11-20,Melbourne,14.9,16.9,4,2.4,6,WSW,52,WSW,SW,31,31,76,76,1001.9,1002.7,8,8,15.9,15.6,Yes,No,
2008-12-30,Melbourne,14.5,24.2,1.8,6.2,8,WSW,59,W,WSW,24,35,88,31,1003.4,1002.4,7,7,15,23,Yes,No,
2009-01-18,Melbourne,12.1,25.1,0,6.6,13,SSE,31,SE,SSE,7,20,60,51,1022,1019.3,1,0,15.2,21.6,No,No,
2009-01-20,Melbourne,19.8,40.5,0,15.8,12,SW,100,N,SSE,37,37,33,36,1005.5,1006.4,0,4,26.7,26.7,No,No,
2009-02-04,Melbourne,16.8,30.2,0,7.2,11,S,35,NNE,S,4,17,76,46,1009.5,1006.2,7,0,19.9,29.7,No,No,
2009-02-09,Melbourne,16.1,21.4,0.6,7.4,9,SSE,56,SSE,S,33,35,42,39,1016.9,1016.5,6,5,18.5,20,No,No,
2009-02-10,Melbourne,14.1,21.2,0,7.2,10,SSE,54,SSW,S,26,33,39,36,1017.4,1017,6,5,16.2,19.9,No,No,
2009-02-17,Melbourne,15.8,31.7,0,8.2,12,N,37,NNE,S,20,19,55,21,1016.9,1013.5,0,1,19.7,31.3,No,No,
2009-02-23,Melbourne,16.2,35,0,6.6,9,SW,56,N,WNW,24,28,67,12,1010.5,1007.4,6,1,19.9,34.2,No,No,
2009-02-26,Melbourne,14.2,31.2,0.2,4.4,11,SSE,35,WSW,SSE,9,20,86,37,1019.6,1016.5,7,1,14.5,27.3,No,No,
2009-03-08,Melbourne,14.7,21.2,0,4.2,5,SSE,41,SE,S,20,24,59,48,1021.5,1020.6,6,3,15.4,19.8,No,No,
2009-03-16,Melbourne,12.7,21.9,0.4,5.6,5,WSW,48,NW,WSW,17,30,59,50,1012.1,1012.2,7,7,15.2,19.3,No,No,
2009-04-13,Melbourne,9.8,26.2,0,4,11,SSE,28,SE,SE,4,17,80,29,1022.7,1018.2,1,2,13.2,26.1,No,No,
2009-05-23,Melbourne,7.3,22.8,0,2,5,N,54,NA,NNE,NA,24,68,32,1021.1,1018,7,7,11.5,22.5,No,No,
2009-06-29,Melbourne,5.6,17.8,0,1.6,7,N,59,N,N,31,33,76,60,1006.4,1005.2,6,3,13,16.7,No,No,
2009-07-23,Melbourne,7.1,14.5,15.6,3.4,6,S,41,WSW,SW,20,13,82,51,1017.8,1020.8,7,5,8.3,14.1,Yes,No,
2009-08-22,Melbourne,6.6,16.3,0.2,4.4,10,N,63,N,N,24,37,62,36,1008.7,1005.8,0,6,9.2,15.1,No,No,
2009-09-12,Melbourne,13,29.9,0,9.8,6,N,83,N,N,43,46,NA,NA,1012.9,1006.2,7,7,17.9,29,No,No,
2009-09-26,Melbourne,7.8,14.2,11.8,3,6,SW,72,W,WSW,30,39,61,71,1002,1002.5,7,7,9.9,10.4,Yes,Yes,
2009-10-07,Melbourne,7.8,16.2,0.8,2.8,10,SSE,52,SW,S,17,37,52,43,1024,1024.5,6,5,12.4,15.1,No,No,
2009-11-07,Melbourne,13,32.2,0,5.4,12,N,56,N,N,43,22,57,24,1026.6,1024.4,6,5,20.6,31.2,No,No,
2009-11-09,Melbourne,19.7,35.5,0,8,13,N,41,N,SSW,28,17,46,22,1023.7,1020.5,0,1,26.1,33.5,No,No,
2009-11-10,Melbourne,20.2,36.3,0,11.8,13,N,41,N,SSE,13,26,48,22,1019.8,1017.1,1,2,26.1,34.5,No,No,
2009-11-14,Melbourne,16.5,30.3,0,7.4,12,N,46,N,SSE,35,19,48,37,1012.9,1012,1,6,24.8,26.6,No,No,
2009-11-15,Melbourne,15.4,25.9,0,9.8,12,S,26,SSW,SSE,11,13,64,34,1013.5,1010.6,5,4,17.1,25,No,No,
2009-11-18,Melbourne,15.6,33.4,0,5,9,N,43,NNE,N,13,24,64,37,1009.1,1005.3,NA,7,19.3,28.6,No,No,
2009-11-24,Melbourne,12,26.6,0,6,13,S,35,NE,S,2,9,63,8,1026.6,1023,7,1,16.2,25.5,No,No,
2009-11-27,Melbourne,18.8,28.8,5.6,2.8,6,NNE,46,N,N,26,30,69,54,1007.4,1006.1,7,7,20.7,25.6,Yes,Yes,
2009-12-11,Melbourne,10.7,20.5,11.6,6.6,10,WSW,44,W,WSW,31,28,54,38,1017.1,1017.8,5,7,14.7,19.3,Yes,No,
2009-12-13,Melbourne,14.9,21.5,0,3.4,4,SSE,39,SSW,SSE,28,20,64,60,1020.2,1020.1,7,6,17,21,No,No,
2009-12-25,Melbourne,14.4,21.2,15.8,1,8,SSE,50,SSW,SSE,17,31,56,41,1015.9,1015.6,7,2,16.2,20.3,Yes,No,
2009-12-26,Melbourne,12.9,22.1,0,6.8,13,SSE,46,SSE,SSE,22,28,51,49,1019.1,1017.7,2,0,17.1,20.2,No,No,
2010-01-07,Melbourne,14.8,24.7,0,6.2,13,SSE,35,SE,S,17,22,51,44,1018.9,1017,3,0,18,23.7,No,No,
2010-01-15,Melbourne,16.3,26.8,0,9.2,12,S,31,SSE,S,11,15,61,46,1017.5,1014.1,7,3,18.5,24.5,No,No,
2010-01-18,Melbourne,10.4,20.6,2.6,7.8,7,SW,57,SW,SSW,43,31,85,61,1009.8,1011.3,7,7,12.4,17.8,Yes,Yes,
2010-01-28,Melbourne,15.8,26.1,0,6.6,9,SSW,43,W,SSW,15,20,70,56,1010.5,1008.7,7,2,17.7,23.8,No,No,
2010-02-01,Melbourne,16.9,24.9,1.4,10.2,11,S,39,SSE,S,15,28,58,45,1019,1016.3,7,2,18.2,22.7,Yes,No,
2010-02-02,Melbourne,16.7,35.2,0,7.4,12,N,52,E,SE,11,20,61,28,1015.6,1012.2,3,7,21.9,33.6,No,No,
2010-02-07,Melbourne,14.9,33.2,0,5.2,13,SSE,31,NA,SSE,0,13,67,40,1022.1,1018.9,0,1,19.3,30.7,No,No,
2010-03-16,Melbourne,18.5,32.2,0,8.6,11,N,43,N,N,31,28,47,25,1021.6,1019.6,1,2,21.5,30.9,No,No,
2010-03-22,Melbourne,13.1,22.5,0,5.8,11,S,33,WSW,SW,17,11,64,41,1023.4,1022,3,1,13.9,21.1,No,No,
2010-03-25,Melbourne,12.8,31.5,0,3.8,10,N,46,N,NNW,13,20,90,27,1020.3,1016.2,7,5,14.9,30.4,No,No,
2010-04-03,Melbourne,13.9,24.4,0,4,9,SSW,31,W,S,9,17,72,47,1022.8,1020.3,3,5,14.9,22.5,No,No,
2010-05-05,Melbourne,9.1,17.3,4.2,4,6,WSW,50,W,W,28,31,64,60,1015.3,1015.2,4,7,11.4,14.5,Yes,Yes,
2010-05-12,Melbourne,8.5,16.1,0,2.8,4,SW,33,W,SSW,22,19,74,62,1023.5,1023.2,4,5,10.1,14.1,No,No,
2010-05-26,Melbourne,11.3,19.6,1.8,0.8,8,SW,19,NA,SSW,0,9,83,59,1011,1010.9,3,3,13.1,18.6,Yes,No,
2010-07-09,Melbourne,3.6,16.5,0,0.2,9,N,41,N,N,20,28,85,48,1029.7,1026.2,0,3,4.5,15.6,No,No,
2010-07-11,Melbourne,10.8,16.1,0,2,9,NW,48,N,NW,17,24,75,61,1016.7,1017,1,7,11.3,14.5,No,No,
2010-07-18,Melbourne,7.1,13.6,0,2.2,4,N,65,N,N,41,20,71,75,1018.3,1015.5,5,8,9.4,10.6,No,Yes,
2010-07-21,Melbourne,5.7,14.4,5.6,1.6,8,SSE,22,N,SSE,4,15,88,67,1029.7,1028.7,2,4,8,13.5,Yes,No,
2010-07-26,Melbourne,5.5,16.2,0,1.2,8,SSE,28,N,SSW,9,15,82,57,1036.2,1034.9,3,5,7.6,14.6,No,No,
2010-08-02,Melbourne,8.1,16.5,6,5.2,8,SW,74,SW,S,24,37,72,76,1023.5,1024.9,1,6,12.2,14,Yes,Yes,
2010-08-17,Melbourne,4.8,14.8,1.4,2.6,8,N,43,NNW,NNE,15,17,68,45,1023,1019.2,6,6,8,13.3,Yes,No,
2010-08-21,Melbourne,7.4,16.4,0,2.4,7,W,48,NNW,W,24,28,64,40,1015.6,1015.1,NA,NA,9.8,15.6,No,No,
2010-09-02,Melbourne,9.3,15.4,6.2,0.6,6,S,39,SE,S,17,28,62,49,1020.2,1021.2,6,6,11.5,14.5,Yes,No,
2010-09-11,Melbourne,8.5,18.5,0.6,2.6,6,WNW,39,N,W,19,19,55,38,1017.9,1017.2,NA,NA,12.4,16.9,No,No,
2010-10-08,Melbourne,10.2,17.4,0,4,6,SW,35,SW,S,20,20,73,59,1026.1,1025.9,6,7,12.4,15.8,No,No,
2010-10-22,Melbourne,12.2,28.9,0,6.2,10,WNW,61,N,N,30,37,49,30,1017.1,1013.2,1,5,20.8,27.3,No,Yes,
2010-11-09,Melbourne,13.5,29.1,0,5,13,N,44,ENE,NW,7,20,54,25,1023.7,1019.4,0,3,18.6,27.9,No,No,
2010-11-15,Melbourne,11.7,19.4,1.2,3,5,S,35,SW,S,15,26,73,58,1016.2,1014.8,7,7,13.6,16.6,Yes,No,
2010-11-19,Melbourne,9.6,20.3,2.6,3.2,13,S,46,SE,S,28,22,45,42,1025.6,1024.1,2,1,14.4,18.7,Yes,No,
2010-12-13,Melbourne,11.8,23.1,4.6,4,11,SSW,24,WSW,ESE,13,6,51,40,1015.4,1014.4,3,6,16.6,20.9,Yes,No,
2011-01-04,Melbourne,12.7,22,0,5.6,12,S,37,S,S,17,26,60,46,1013.9,1011.1,3,3,15.2,21.7,No,No,
2011-01-08,Melbourne,23,34.5,0,13.6,10,N,63,N,N,44,26,52,45,1009,1007.5,NA,NA,26.5,28.6,No,No,
2011-02-14,Melbourne,14.2,24.6,4.4,4.4,12,S,31,SSE,SSE,13,9,68,52,1024.5,1022.4,5,1,17.1,23.9,Yes,No,
2011-03-06,Melbourne,11.3,28,0,4.8,12,N,59,N,NE,28,22,68,31,1025.3,1021.9,NA,NA,15.7,26.9,No,No,
2011-03-19,Melbourne,12.8,23.5,0,3.6,9,S,26,SSW,SSE,9,15,71,51,1016.2,1013,NA,NA,14,21.3,No,Yes,
2011-03-28,Melbourne,13.7,24.3,0,1.8,8,SSE,31,NNE,NW,11,6,74,53,1028,1024.6,8,2,14.7,22.7,No,No,
2011-05-11,Melbourne,6.9,12.2,4.2,2,7,WSW,59,W,W,28,30,71,76,1010.5,1009.1,7,7,8.4,9.9,Yes,Yes,
2011-06-12,Melbourne,6.7,15.3,NA,1.4,4,S,31,SW,S,7,24,97,66,1031.3,1028.8,NA,NA,7.8,14.3,NA,NA,
2011-06-18,Melbourne,9.4,16.8,NA,1.6,5,WSW,50,W,WSW,17,20,83,61,1013.5,1013.4,NA,NA,12.1,16.1,NA,NA,
2011-07-04,Melbourne,10,15.8,0.2,1.2,5,NW,76,NNW,NW,28,35,66,49,1007.1,1003.2,5,7,11.8,13.9,No,No,
2011-07-27,Melbourne,2.7,15.1,NA,1,9,NNW,39,N,N,17,24,87,47,1029,1026.8,NA,NA,4.6,14.1,NA,No,
2011-09-07,Melbourne,6.9,16.1,0,2.8,8,S,43,W,SSW,19,13,58,35,1020.3,1019.8,3,3,10.5,15.2,No,No,
2011-09-25,Melbourne,8.9,19.7,0,3.2,11,SSE,37,SE,SSE,13,19,61,34,1024.7,1021.8,NA,NA,12.3,19.2,No,No,
2011-09-30,Melbourne,9.5,17.6,3.8,2.4,5,WNW,41,WSW,WSW,30,19,62,55,1004,1001.4,6,7,12.8,14.8,Yes,NA,
2011-10-11,Melbourne,10.1,16.8,2,3.2,4,SW,46,W,SW,15,30,60,55,1013.3,1013.5,7,7,12.9,16.1,Yes,No,
2011-10-27,Melbourne,11.9,25.9,0,5.6,10,N,57,N,NW,41,20,49,31,1020.4,1016.6,5,7,16.9,25.1,No,No,
2011-10-29,Melbourne,15.4,22.9,NA,3.8,9,WSW,50,SSW,WSW,11,31,84,42,1010,1010.1,NA,NA,15.8,21.6,NA,NA,
2011-11-07,Melbourne,14.6,28.8,0.2,2.8,9,SSE,37,NE,S,9,26,74,46,1013.5,1009.5,6,3,16.8,26.2,No,Yes,
2011-11-09,Melbourne,18.3,29.1,0.4,4.8,6,N,65,N,NNW,43,39,63,48,1007.7,1004.8,7,5,22.9,27.3,No,Yes,
2011-11-25,Melbourne,14.6,24.8,0,6.2,4,NNE,28,E,N,9,11,63,57,1019.5,1015.9,3,7,19.2,22.7,No,NA,
2011-12-03,Melbourne,13.1,20.2,0,5.8,6,S,43,SW,SSW,9,20,70,51,1020.5,1019,NA,NA,15.2,17.9,No,No,
2011-12-12,Melbourne,12.7,20.9,34.6,5.8,7,SSW,44,SSW,S,20,20,52,40,1010.2,1009.7,7,7,15.4,20.2,Yes,Yes,
2012-01-15,Melbourne,15.1,24,NA,4.8,10,SE,33,SSE,S,13,20,60,49,1020.9,1018.3,NA,NA,16.8,22.2,NA,No,
2012-01-21,Melbourne,17.4,28.2,0,2.6,5,S,48,SSE,S,24,28,77,64,1017.1,1015.5,NA,NA,19.9,24.6,No,No,
2012-01-27,Melbourne,16.6,30.7,NA,8,13,SSE,39,WSW,SSE,9,19,69,55,1016.9,1013.5,NA,NA,20.5,26.3,NA,NA,
2012-01-31,Melbourne,15.1,20.8,3.4,10.4,4,SSE,54,SW,S,20,35,55,52,1012.6,1015.7,7,7,17.4,18.4,Yes,No,
2012-02-10,Melbourne,15.5,26.9,0,6.2,7,S,52,SW,S,11,30,71,52,1011.4,1010,5,6,20.5,24.5,No,NA,
2012-02-18,Melbourne,16.4,26.2,NA,3.2,8,SSE,30,SW,S,7,11,85,57,1018,1015.1,NA,NA,16.9,25.1,NA,NA,
2012-03-07,Melbourne,13.7,22,0,4.8,11,SE,54,SE,ESE,24,31,62,35,1028.2,1026,2,6,16.3,21.1,No,No,
2012-03-12,Melbourne,15.5,24.3,0,4.2,11,SSE,30,SE,SSW,15,13,58,48,1020.7,1018.7,NA,NA,16.9,21.8,No,No,
2012-03-17,Melbourne,12.6,22.2,NA,2.4,10,SSE,35,W,S,11,20,73,45,1019.1,1019.6,NA,NA,14.6,21.3,NA,NA,
2012-03-27,Melbourne,11.2,21,0,2,6,SSE,35,NA,SSE,0,20,69,59,1024.7,1022.9,4,7,15.4,19.5,No,No,
2012-04-06,Melbourne,16,28.5,0,4.8,8,N,74,N,N,33,44,60,44,1014.2,1009,NA,NA,22.6,27.7,No,NA,
2012-04-20,Melbourne,14.6,22.6,5.4,2.8,6,SSE,26,W,SSE,7,11,94,66,1017.5,1015.6,7,NA,15.9,21.4,Yes,NA,
2012-04-30,Melbourne,6.2,18.3,1.6,2.6,5,N,52,N,N,13,28,77,47,1024.8,1021.2,7,7,8.2,17.8,Yes,No,
2012-05-08,Melbourne,12.4,20.7,0.2,4,10,N,72,N,N,46,35,55,42,1014.6,1012.1,3,1,14.4,20.2,No,No,
2012-05-11,Melbourne,12,18.5,1,3.2,6,SW,46,WNW,SW,17,24,67,51,1018.3,1017.3,5,6,13.6,16.3,No,NA,
2012-05-21,Melbourne,4.6,17,1.6,1.2,9,N,54,N,NW,30,28,68,43,1023.7,1020.3,0,5,9.4,16.2,Yes,No,
2012-06-11,Melbourne,4.2,11.6,NA,1,9,N,26,N,SE,13,7,99,71,1026.8,1023.3,NA,NA,5.7,11.3,NA,Yes,
2012-07-11,Melbourne,11.4,15.8,2,0.4,4,NW,56,N,N,30,30,73,66,1013.3,1013.7,7,NA,12.7,13.6,Yes,NA,
2012-07-21,Melbourne,7.2,17.6,0,0.8,6,SW,26,WNW,SSE,11,11,83,55,1033.1,1031.8,NA,NA,8.4,17.1,No,No,
2012-07-26,Melbourne,9.3,13.3,5,2.2,7,N,59,N,N,39,43,77,67,1007.8,1006.5,3,6,9.9,12.2,Yes,Yes,
2012-08-05,Melbourne,10,17.2,NA,3.2,6,W,70,N,WNW,20,35,72,44,1008.6,1005.7,NA,NA,10.9,16.2,NA,Yes,
2012-08-15,Melbourne,5.8,15.4,6.4,2.2,5,NNW,48,NNW,NNW,15,30,77,53,1015.3,1012,6,7,9.2,14.3,Yes,Yes,
2012-08-31,Melbourne,7.7,15.1,9.6,3.8,8,W,50,SSW,S,17,24,83,45,1019,1020.6,6,4,9.8,14.2,Yes,No,
2012-09-01,Melbourne,9,15.3,0,3,6,NNW,22,SW,S,9,9,62,41,1026.6,1024.5,NA,NA,10.9,15,No,No,
2012-09-09,Melbourne,10.1,19,NA,2.6,7,SW,33,WSW,WSW,15,9,70,38,1025.6,1023.8,NA,NA,11.8,18.7,NA,Yes,
2012-09-29,Melbourne,6.3,13.5,8.4,3.8,8,WSW,85,W,W,39,26,49,58,1008,1010.9,NA,NA,9.5,10.5,Yes,Yes,
2012-10-20,Melbourne,12.8,22.2,NA,6.2,9,SW,39,W,S,15,17,66,41,1015.3,1013.4,NA,NA,13.7,21.2,NA,NA,
2012-10-26,Melbourne,10.5,15.7,1.6,5.4,6,SW,54,SW,W,24,26,64,58,1013.8,1012.1,6,7,12,14.8,Yes,NA,
2012-11-10,Melbourne,9.5,19.3,0,5.8,9,SSE,35,S,S,11,17,79,48,1026.6,1024.4,NA,NA,11.4,18.6,No,No,
2012-11-15,Melbourne,10.8,19.8,0,5.4,4,SSW,33,SW,SW,11,13,65,50,1016.1,1015.1,6,7,14.7,18.7,No,No,
2013-01-01,Melbourne,15.4,25.3,0,7,13,SSW,50,SSW,SSE,7,20,63,47,1013.7,1011.8,NA,NA,18.1,24.3,No,No,
2013-01-05,Melbourne,20,25.7,0,21.6,12,S,43,S,S,17,30,68,52,1014.7,1016.4,NA,NA,21.6,24.2,No,No,
2013-01-23,Melbourne,16.5,24.6,0,9,13,SSW,48,SE,S,28,31,57,41,1018.6,1016.5,5,0,18.1,23.7,No,No,
2013-03-02,Melbourne,14.9,26.9,0,8,12,SE,48,SE,SE,22,22,59,33,1025.4,1021.9,NA,NA,17.4,25.3,No,No,
2013-03-04,Melbourne,17.3,32.7,0,7.6,12,N,43,N,E,33,13,51,28,1020.9,1017.4,0,0,22.5,31.2,No,No,
2013-03-13,Melbourne,26.5,27.2,0,16.4,9,N,54,N,SSW,24,30,41,41,1007.6,1009.6,6,6,27.2,25.6,No,No,
2013-04-09,Melbourne,14.1,23.5,0,2.6,9,SSW,31,NE,SSE,9,15,79,54,1026.9,1023.2,6,0,17.5,22.5,No,No,
2013-05-06,Melbourne,5.7,19,2,2.2,9,NE,37,NW,NNE,7,15,74,37,1026.9,1023,3,5,7.2,18.8,Yes,No,
2013-06-19,Melbourne,4.8,15,0,1,8,SSE,30,WNW,SSE,9,17,85,NA,1027.3,NA,3,NA,6.3,NA,No,No,
2013-06-21,Melbourne,3.2,15.4,0,1.4,9,N,31,N,N,20,15,82,44,1021.8,1019.6,NA,NA,4.7,14.3,No,No,
2013-06-22,Melbourne,2.9,14.8,0,0.8,9,N,26,N,SSE,17,13,74,59,1025.8,1025.2,NA,NA,4.9,13.8,No,No,
2013-06-23,Melbourne,1.5,14.2,0,1.8,9,N,24,N,SSE,13,9,86,50,1031.7,1028.9,NA,NA,3.1,13.4,No,No,
2013-07-07,Melbourne,6.3,13.6,NA,1.2,4,N,35,N,N,30,28,81,60,1025.3,1024.1,NA,NA,7.1,13.4,NA,Yes,
2013-07-27,Melbourne,9.3,14.1,NA,2.2,4,N,67,NNE,NNE,22,37,67,56,1026.7,1023.9,NA,NA,10.5,13.4,NA,NA,
2013-08-02,Melbourne,7.7,13.9,0,3.8,5,N,67,N,WNW,50,30,52,58,1011.4,1008.9,6,5,11.2,12.7,No,NA,
2013-08-16,Melbourne,10.5,17.5,0,4.4,8,N,93,N,NNE,46,50,55,26,1015.2,1004.8,4,1,11.6,17.3,No,NA,
2013-10-09,Melbourne,13.6,26.7,0,6.6,8,N,81,N,N,54,48,46,38,1013.1,1008.6,3,7,17.6,23.5,No,No,
2013-11-03,Melbourne,13.3,17.7,NA,6.8,9,SW,61,SW,SSW,35,35,54,44,1017.5,1020.9,NA,NA,14.6,15.6,NA,Yes,
2013-11-04,Melbourne,10.3,17.8,1.4,4.8,12,SSE,46,SSW,S,20,28,52,40,1028.9,1029.5,6,3,13,17.2,Yes,No,
2013-11-25,Melbourne,13.2,22.9,12,3.8,12,SSE,44,S,SSE,13,26,60,43,1014.5,1012.8,7,1,16.7,21.7,Yes,No,
2014-01-05,Melbourne,10.9,26.7,NA,5.8,12,SW,78,NNW,NW,26,46,49,23,1006.8,1001.6,NA,NA,16.9,25.4,NA,Yes,
2014-01-07,Melbourne,14,20.8,0,6.6,7,SSE,54,S,S,28,35,52,42,1024,1022.9,7,NA,15.7,19.6,No,No,
2014-02-04,Melbourne,14.8,26.2,0.6,7.6,12,SE,59,SSE,S,33,41,58,32,1022.3,1019.7,5,1,17.5,24.8,No,No,
2014-02-25,Melbourne,15.5,33,0,5.4,8,WNW,57,N,WNW,39,39,37,28,1009.6,1005.4,5,7,25.1,30.9,No,No,
2014-03-08,Melbourne,15,28.4,0,3.6,10,S,31,SW,S,9,20,74,56,1021.9,1018.8,NA,NA,20.5,26.7,No,No,
2014-03-12,Melbourne,16.7,22.2,2.2,4.8,9,SW,43,SW,S,20,19,78,43,1020.3,1020.3,7,7,17.2,21.1,Yes,No,
2014-03-19,Melbourne,13.7,22.7,0,4.6,11,SSE,33,WNW,S,11,17,68,52,1027.6,1025.8,1,1,15.9,20.8,No,No,
2014-04-12,Melbourne,15.5,23,NA,0.6,7,S,37,SSE,S,22,26,78,55,1018.7,1017.1,NA,NA,17.4,22.4,NA,NA,
2014-04-13,Melbourne,13,22.5,NA,2.6,7,S,35,S,SSE,13,24,78,55,1020.9,1019.6,NA,NA,15.2,20.9,NA,No,
2014-04-15,Melbourne,12.6,21.9,0,3.6,10,S,35,S,S,9,24,67,57,1024,1021.4,2,3,16.1,20.5,No,No,
2014-04-28,Melbourne,6.5,22.4,0,3.2,5,N,81,N,N,31,31,66,47,1020.7,1016.5,7,7,13.9,20.7,No,No,
2014-06-20,Melbourne,9.3,15.5,0,2.2,5,N,61,N,N,41,31,75,55,1014.2,1012.3,3,7,11.3,14.1,No,No,
2014-08-03,Melbourne,1.4,14.8,NA,0.6,10,N,28,N,N,20,11,81,36,1034.5,1031.8,NA,NA,2.9,13.6,NA,NA,
2014-08-04,Melbourne,1.8,15.3,NA,3.2,10,N,31,N,NW,24,7,70,33,1034.2,1031,NA,NA,4.4,14.7,NA,Yes,
2014-08-30,Melbourne,11.2,21.4,0,1,10,N,41,NNE,N,9,28,80,42,1026.3,1021.5,NA,NA,12.1,20.5,No,No,
2014-09-03,Melbourne,7.8,15.4,0.4,1.6,4,SSE,31,SW,S,13,15,56,45,1023.4,1020.5,7,6,11.8,14.7,No,No,
2014-09-11,Melbourne,11.5,17.4,3,4.2,5,WSW,54,W,SW,22,22,69,50,1016.3,1018.1,5,7,12.8,14.8,Yes,NA,
2014-12-15,Melbourne,16.7,24.2,0,6,11,SSE,33,SSW,S,7,20,66,58,1009.3,1005.4,NA,NA,19.2,22.3,No,No,
2014-12-17,Melbourne,12.2,22.7,0,14.2,13,S,44,SW,ESE,19,15,47,31,1008.9,1007.9,1,NA,16.6,21.9,No,No,
2014-12-18,Melbourne,12.1,24.6,0,7.2,7,SW,74,NW,WSW,17,24,40,30,1005.8,1005.3,NA,NA,18.9,23.9,No,Yes,
2014-12-22,Melbourne,17.9,25.2,NA,8.8,4,S,28,NA,S,0,15,72,64,1013,1009.5,7,NA,19.9,24.2,NA,Yes,
2015-01-19,Melbourne,NA,NA,NA,8,10,SE,39,SE,S,17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-01-22,Melbourne,NA,NA,NA,11.4,10,S,50,NA,NNW,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-01-23,Melbourne,NA,NA,NA,10.2,12,SSE,44,S,SSE,11,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-01-25,Melbourne,NA,NA,NA,8.2,11,SW,59,SW,WSW,28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-01-31,Melbourne,NA,NA,NA,8,9,S,52,SW,SSW,20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-02-12,Melbourne,NA,NA,NA,9.2,7,SSE,35,SE,S,24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-03-01,Melbourne,NA,NA,NA,10.2,11,SSE,44,SW,S,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-03-10,Melbourne,NA,NA,NA,5.4,9,SSE,33,SW,S,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-03-11,Melbourne,NA,NA,NA,7.8,11,SSE,39,NW,S,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-04-29,Melbourne,NA,NA,NA,1.6,9,SSE,20,NNW,S,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-05-01,Melbourne,NA,NA,NA,2,10,NNE,43,NNE,NNE,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-05-04,Melbourne,NA,NA,NA,2.8,9,N,78,NNW,N,11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-05-07,Melbourne,NA,NA,NA,3.2,4,WSW,52,WNW,W,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-05-13,Melbourne,NA,NA,NA,3.4,4,SSW,56,W,SW,24,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-06-01,Melbourne,NA,NA,NA,1.8,6,SW,44,WSW,SSW,15,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-06-11,Melbourne,NA,NA,NA,1.6,8,ESE,19,N,SSE,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-06-14,Melbourne,NA,NA,NA,2.6,6,N,28,N,E,19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-07-18,Melbourne,NA,NA,NA,0.8,7,S,31,SW,SSE,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-07-24,Melbourne,NA,NA,NA,2,4,N,52,NNE,N,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-08-24,Melbourne,NA,NA,NA,2,4,SSE,54,SSW,S,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-10-05,Melbourne,NA,NA,NA,5.6,10,N,59,N,NNW,28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2015-10-17,Melbourne,NA,NA,NA,4.8,8,S,37,SW,S,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
